Gender,Class,Event,Round,Rank,Athlete,Team,Mark,DQRule,Points,Wind,Leg1,Leg2,Leg3,Leg4
Boys,Open,110 Meter Hurdles Decathlon,,2,Brandon Mclaren,Rusea's High,15.11,,0.0,,,,,
Boys,Open,110 Meter Hurdles Decathlon,,3,Stevin Brown,Muschett High,15.87,,0.0,,,,,
Boys,Open,110 Meter Hurdles Decathlon,,4,David Edmondson,Wolmer's Boys School,16.16,,0.0,,,,,
Boys,Open,110 Meter Hurdles Decathlon,,5,Winston Harrison,Steths,16.41,,0.0,,,,,
Boys,Open,110 Meter Hurdles Decathlon,,6,Jahvari Richards,Buff Bay High,16.73,,0.0,,,,,
Boys,Open,110 Meter Hurdles Decathlon,,7,Chevoy Riddle,St. James High,19.40,,0.0,,,,,
Boys,Open,110 Meter Hurdles Decathlon,,1,Donovan Thames,Kingston College,14.43,,0.0,,,,,
Boys,Open,110 Meter Hurdles Decathlon,,2,Devar Clayton,Petersfield High,16.29,,0.0,,,,,
Boys,Open,110 Meter Hurdles Decathlon,,3,Orlando Chambers,Merlene Ottey High,16.30,,0.0,,,,,
Boys,Open,110 Meter Hurdles Decathlon,,4,Nicholas Stanisclaus,Edwin Allen High,18.95,,0.0,,,,,
Boys,Open,110 Meter Hurdles Decathlon,,5,Delroy Millwood,Morant Bay High,20.72,,0.0,,,,,
Girls,Class 4,High Jump,Preliminaries,1,Alliah Baker,Hydel High,1.50mq,,0.0,,,,,
Girls,Class 4,High Jump,Preliminaries,1,Rasheda Samuels,Edwin Allen High,1.50mq,,0.0,,,,,
Girls,Class 4,High Jump,Preliminaries,3,Tawani Murray,Mannings High,1.45mq,,0.0,,,,,
Girls,Class 4,High Jump,Preliminaries,3,Mireya Simpson,Immaculate Conception High,1.45mq,,0.0,,,,,
Girls,Class 4,High Jump,Preliminaries,5,Alex-andrea Henry,Alpha,1.40m,,0.0,,,,,
Girls,Class 4,High Jump,Preliminaries,5,Omarian Constable,Excelsior High,1.40m,,0.0,,,,,
Girls,Class 4,High Jump,Preliminaries,7,Demetria Graham,Wolmer's Girls School,1.35m,,0.0,,,,,
Girls,Class 4,High Jump,Preliminaries,7,Ashley-ann Thorpe,Mount Alvernia High,1.35m,,0.0,,,,,
Girls,Class 4,High Jump,Preliminaries,1,Torian Caven,Ardenne High,1.55mq,,0.0,,,,,
Girls,Class 4,High Jump,Preliminaries,1,Teddyann Arthurs,Excelsior High,1.55mq,,0.0,,,,,
Girls,Class 4,High Jump,Preliminaries,1,Shackala Henry,Hydel High,1.55mq,,0.0,,,,,
Girls,Class 4,High Jump,Preliminaries,4,Shanniqua Anderson,Camperdown High,1.50mq,,0.0,,,,,
Girls,Class 4,High Jump,Preliminaries,5,Samoya Ashbourne,Wolmer's Girls School,1.45mq,,0.0,,,,,
Girls,Class 4,High Jump,Preliminaries,5,Richelle Stanley,Titchfield High,1.45mq,,0.0,,,,,
Girls,Class 4,High Jump,Preliminaries,5,Ocavia Shouta,Vere Technical High,1.45mq,,0.0,,,,,
Girls,Class 4,High Jump,Preliminaries,5,Lori Choy,Immaculate Conception High,1.45mq,,0.0,,,,,
Girls,Class 4,High Jump,Preliminaries,9,Ariell Graham,Mount Alvernia High,1.40m,,0.0,,,,,
Girls,Class 4,High Jump,Preliminaries,9,Kiara South,Edwin Allen High,1.40m,,0.0,,,,,
Girls,Class 4,High Jump,Preliminaries,11,Natoya Curtis,Buff Bay High,1.35m,,0.0,,,,,
Girls,Class 4,High Jump,Preliminaries,11,Zaleah Powell,Alpha,1.35m,,0.0,,,,,
Girls,Class 2,Discus Throw,Preliminaries,1,Marie Forbes,Vere Technical High,40.17mq,,0.0,,,,,
Girls,Class 2,Discus Throw,Preliminaries,2,Kimberly Lugg,Excelsior High,39.23mq,,0.0,,,,,
Girls,Class 2,Discus Throw,Preliminaries,3,Abbigail Parchment,St. Jago High,37.60mq,,0.0,,,,,
Girls,Class 2,Discus Throw,Preliminaries,4,Deon Burley,Petersfield High,36.14mq,,0.0,,,,,
Girls,Class 2,Discus Throw,Preliminaries,5,Kadine Brown,Edwin Allen High,35.89mq,,0.0,,,,,
Girls,Class 2,Discus Throw,Preliminaries,6,Aaliyah Whyte,Wolmer's Girls School,34.51mq,,0.0,,,,,
Girls,Class 2,Discus Throw,Preliminaries,7,Shamila Fuller,Holmwood Technical High,33.79m,,0.0,,,,,
Girls,Class 2,Discus Throw,Preliminaries,8,Rhianna Phipps,Hydel High,32.83m,,0.0,,,,,
Girls,Class 2,Discus Throw,Preliminaries,9,Chezigay Williams,Merl Grove High,27.67m,,0.0,,,,,
Girls,Class 2,Discus Throw,Preliminaries,10,Cheyanne Fearon,Rusea's High,21.90m,,0.0,,,,,
Girls,Class 2,Discus Throw,Preliminaries,1,Daniella Williams,Edwin Allen High,37.60mq,,0.0,,,,,
Girls,Class 2,Discus Throw,Preliminaries,2,Ashanti Wright,Excelsior High,36.87mq,,0.0,,,,,
Girls,Class 2,Discus Throw,Preliminaries,3,Natsuya Chance,Vere Technical High,35.42mq,,0.0,,,,,
Girls,Class 2,Discus Throw,Preliminaries,4,Kenisha Thompson,Holmwood Technical High,34.74mq,,0.0,,,,,
Girls,Class 2,Discus Throw,Preliminaries,5,Aliesha Shaw,Rusea's High,34.37mq,,0.0,,,,,
Girls,Class 2,Discus Throw,Preliminaries,6,Kayla Davis,St. Jago High,34.32mq,,0.0,,,,,
Girls,Class 2,Discus Throw,Preliminaries,7,Danielle Sloley,Immaculate Conception High,34.06m,,0.0,,,,,
Girls,Class 2,Discus Throw,Preliminaries,8,Kadianne Blackwood,Bridgeport High,30.51m,,0.0,,,,,
Girls,Class 2,Discus Throw,Preliminaries,9,Sashoy Benbow,The Queens School,30.02m,,0.0,,,,,
Girls,Class 2,Discus Throw,Preliminaries,10,Roxene Simpson,Clarendon College,28.74m,,0.0,,,,,
Girls,Class 2,Discus Throw,Preliminaries,11,Terine Lambert,Dinthill,28.40m,,0.0,,,,,
Girls,Class 2,Discus Throw,Preliminaries,--,Celine Falconer,St. Andrew,FOUL,,0.0,,,,,
Girls,Class 1,Long Jump,Preliminaries,1,Annia Ashley,Edwin Allen High,5.78mq,,0.0,,,,,
Girls,Class 1,Long Jump,Preliminaries,2,Keneva Headley,Holmwood Technical High,5.76mq,,0.0,,,,,
Girls,Class 1,Long Jump,Preliminaries,3,Leone Farquharson,Campion College,5.60mq,,0.0,,,,,
Girls,Class 1,Long Jump,Preliminaries,4,Sanique Rose,Excelsior High,5.40mq,,0.0,,,,,
Girls,Class 1,Long Jump,Preliminaries,5,Patricia Mclean,St. Andrew,5.26mq,,0.0,,,,,
Girls,Class 1,Long Jump,Preliminaries,6,Tannekee Strachan,Wolmer's Girls School,5.21m,,0.0,,,,,
Girls,Class 1,Long Jump,Preliminaries,7,Shanika Roberts,Camperdown High,5.10m,,0.0,,,,,
Girls,Class 1,Long Jump,Preliminaries,8,Kay'c Hewitt,Bellefield High,4.82m,,0.0,,,,,
Girls,Class 1,Long Jump,Preliminaries,9,Britannia Palmer,Spot Valley High,4.63m,,0.0,,,,,
Girls,Class 1,Long Jump,Preliminaries,10,Britney Wright,Belair High,4.59m,,0.0,,,,,
Girls,Class 1,Long Jump,Preliminaries,--,Carla Lawson,Hydel High,FOUL,,0.0,,,,,
Girls,Class 1,Long Jump,Preliminaries,1,Peter-gay Mckenzie,Edwin Allen High,5.95mq,,0.0,,,,,
Girls,Class 1,Long Jump,Preliminaries,2,Monief Heslop,Camperdown High,5.85mq,,0.0,,,,,
Girls,Class 1,Long Jump,Preliminaries,3,Shamika Burton,Wolmer's Girls School,5.80mq,,0.0,,,,,
Girls,Class 1,Long Jump,Preliminaries,4,Sankyaw Tulloch,St. Catherine High,5.74mq,,0.0,,,,,
Girls,Class 1,Long Jump,Preliminaries,5,Susan Francis,Holmwood Technical High,5.70mq,,0.0,,,,,
Girls,Class 1,Long Jump,Preliminaries,6,Breanyl Baker,Alpha,5.32mq,,0.0,,,,,
Girls,Class 1,Long Jump,Preliminaries,7,Kristina Davis,St. Andrew,5.22mq,,0.0,,,,,
Girls,Class 1,Long Jump,Preliminaries,8,Amanda Pinkney,Gaynstead High,5.15m,,0.0,,,,,
Girls,Class 1,Long Jump,Preliminaries,9,Monique Williams,Steths,5.14m,,0.0,,,,,
Girls,Class 1,Long Jump,Preliminaries,10,Shurria Henry,St. Jago High,5.07m,,0.0,,,,,
Girls,Class 1,Long Jump,Preliminaries,11,Monique Clarke,Penwood High,4.91m,,0.0,,,,,
Girls,Class 1,Long Jump,Preliminaries,12,Latrise Oliphant,Oberlin High,4.84m,,0.0,,,,,
Boys,Class 2,Shot Put,Preliminaries,1,Jordan Edwards,Jamaica College,14.69mq,,0.0,,,,,
Boys,Class 2,Shot Put,Preliminaries,2,Daniel Bayeasha,Calabar High,14.66mq,,0.0,,,,,
Boys,Class 2,Shot Put,Preliminaries,3,Avaun Johnson,Petersfield High,14.50mq,,0.0,,,,,
Boys,Class 2,Shot Put,Preliminaries,4,Romaine Beckford,Buff Bay High,13.81mq,,0.0,,,,,
Boys,Class 2,Shot Put,Preliminaries,5,Chevaughn Fletcher,Kingston College,13.42mq,,0.0,,,,,
Boys,Class 2,Shot Put,Preliminaries,6,Nevin Nish,Munro College,13.29mq,,0.0,,,,,
Boys,Class 2,Shot Put,Preliminaries,7,Jamaro Morris,Christiana High,13.24mq,,0.0,,,,,
Boys,Class 2,Shot Put,Preliminaries,8,Chris-anthony Bro,Wolmer's Boys School,13.00m,,0.0,,,,,
Boys,Class 2,Shot Put,Preliminaries,9,Shakiel Smith,Excelsior High,12.82m,,0.0,,,,,
Boys,Class 2,Shot Put,Preliminaries,1,Zackery Dillon,Calabar High,14.79mq,,0.0,,,,,
Boys,Class 2,Shot Put,Preliminaries,2,Ralford Mullings,Kingston College,14.53mq,,0.0,,,,,
Boys,Class 2,Shot Put,Preliminaries,3,Brandon Lloyd,Clarendon College,14.04mq,,0.0,,,,,
Boys,Class 2,Shot Put,Preliminaries,4,Kimoye Adams,Buff Bay High,13.86mq,,0.0,,,,,
Boys,Class 2,Shot Put,Preliminaries,5,Dario Beckford,Mannings High,13.26mq,,0.0,,,,,
Boys,Class 2,Shot Put,Preliminaries,6,Liam Elliott,Munro College,13.24m,,0.0,,,,,
Boys,Class 2,Shot Put,Preliminaries,7,Andy Amos,Steths,12.96m,,0.0,,,,,
Boys,Class 2,Shot Put,Preliminaries,8,Oneil Collins,Excelsior High,12.55m,,0.0,,,,,
Boys,Class 2,Shot Put,Preliminaries,9,Jardane Brooks,May Day High,12.54m,,0.0,,,,,
Boys,Class 2,Shot Put,Preliminaries,10,Shemani Mckenzie,Christiana High,11.61m,,0.0,,,,,
Girls,Open,400 Meter Hurdles,Preliminaries,1,Sanique Walker,Vere Technical High,59.83Q,,0.0,,,,,
Girls,Open,400 Meter Hurdles,Preliminaries,2,Winsome Harris,Steths,1:01.59Q,,0.0,,,,,
Girls,Open,400 Meter Hurdles,Preliminaries,3,Taffara Rose,Hydel High,1:02.36,,0.0,,,,,
Girls,Open,400 Meter Hurdles,Preliminaries,4,Derrangello Ellis,Wolmer's Girls School,1:03.64,,0.0,,,,,
Girls,Open,400 Meter Hurdles,Preliminaries,5,Michka-mae Hyde,St. Andrew,1:04.09,,0.0,,,,,
Girls,Open,400 Meter Hurdles,Preliminaries,6,Shaneil Lysight,Immaculate Conception High,1:06.83,,0.0,,,,,
Girls,Open,400 Meter Hurdles,Preliminaries,7,Ishauna Reid,Camperdown High,1:07.14,,0.0,,,,,
Girls,Open,400 Meter Hurdles,Preliminaries,8,Shannalee Reid,Grange Hill High,1:09.31,,0.0,,,,,
Girls,Open,400 Meter Hurdles,Preliminaries,1,Shiann Salmon,Hydel High,58.83Q,,0.0,,,,,
Girls,Open,400 Meter Hurdles,Preliminaries,2,Lashanna Graham,Edwin Allen High,59.71Q,,0.0,,,,,
Girls,Open,400 Meter Hurdles,Preliminaries,3,Johnelle Thomas,St. Catherine High,1:00.29q,,0.0,,,,,
Girls,Open,400 Meter Hurdles,Preliminaries,4,Danaille Brissett,Holmwood Technical High,1:00.30,,0.0,,,,,
Girls,Open,400 Meter Hurdles,Preliminaries,5,Rosealee Cooper,St. Jago High,1:02.92,,0.0,,,,,
Girls,Open,400 Meter Hurdles,Preliminaries,6,Abbigayle Ferron,Vere Technical High,1:03.88,,0.0,,,,,
Girls,Open,400 Meter Hurdles,Preliminaries,7,Abigail Schaaffe,St. Mary High,1:07.19,,0.0,,,,,
Girls,Open,400 Meter Hurdles,Preliminaries,--,Ruth-ann Chambers,St. Andrew,DNF,,0.0,,,,,
Girls,Open,400 Meter Hurdles,Preliminaries,1,Moisha Barnes,Edwin Allen High,59.62Q,,0.0,,,,,
Girls,Open,400 Meter Hurdles,Preliminaries,2,Terice Steen,Rusea's High,59.85Q,,0.0,,,,,
Girls,Open,400 Meter Hurdles,Preliminaries,3,Lavaun Stephenson,St. Jago High,59.89q,,0.0,,,,,
Girls,Open,400 Meter Hurdles,Preliminaries,4,Kwanda Knight,Holmwood Technical High,1:00.46,,0.0,,,,,
Girls,Open,400 Meter Hurdles,Preliminaries,5,Shackera Samuels,The Queens School,1:03.79,,0.0,,,,,
Girls,Open,400 Meter Hurdles,Preliminaries,6,Kayann Samuels,Buff Bay High,1:06.01,,0.0,,,,,
Girls,Open,400 Meter Hurdles,Preliminaries,7,Shenell Tucker,Alpha,1:08.22,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,1,Devontie Archer,Excelsior High,55.05Q,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,2,Kimarlie Stewart,Wolmer's Boys School,55.36q,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,3,Shamar Pearce,Petersfield High,57.64,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,4,Jeremy Bembridge,Tarrant High,59.36,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,5,Rahime Tomlinson,Rhodes Hall High,1:06.33,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,6,Jamoi Mcintosh,Aberdeen,1:12.34,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,1,Shanthamoi Brown,Kingston College,54.62Q,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,2,Justin Mitchell,Jamaica College,54.80q,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,3,Warren Henlon,Steths,55.54,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,4,Oneil Treasure,Holy Trinity High,58.10,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,5,Donoy Hylton,Edwin Allen High,59.39,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,6,Andre Carter,Mona High,1:04.57,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,7,Shemari Senior,Gaynstead High,1:07.92,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,1,Andre Leslie,Calabar High,55.11Q,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,2,Jordani Woodley,Rusea's High,56.35,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,3,Ashauni Segree,Steths,56.47,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,4,Ray-j Brammer,Petersfield High,56.65,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,5,Ismoy Rankine,Aberdeen,1:03.45,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,6,Shimani Shim,Excelsior High,1:04.18,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,7,Quolique Larrington,Jonathan Grant High,1:11.25,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,1,Clinton Simmonds,St. Jago High,54.51Q,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,2,Dean Clarke,Calabar High,54.53q,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,3,Zachary Chamberla,Mona High,59.55,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,4,Javauli Grant,Charlemont High,59.85,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,5,Duane Harvey,St. George's,1:03.42,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,6,Davanie Mcpherson,Rhodes Hall High,1:03.92,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,1,Bradley Spencer,Wolmer's Boys School,58.49Q,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,2,Jayval Wright,Vere Technical High,1:01.00,,0.0,,,,,
Boys,Class 2,400 Meter Hurdles,Preliminaries,3,Wayne Shaw,Charlemont High,1:08.61,,0.0,,,,,
Boys,Class 1,400 Meter Hurdles,Preliminaries,1,Rovane Williams,Rhodes Hall High,52.29Q,,0.0,,,,,
Boys,Class 1,400 Meter Hurdles,Preliminaries,2,Sean Kalawan,Edwin Allen High,52.75Q,,0.0,,,,,
Boys,Class 1,400 Meter Hurdles,Preliminaries,3,Akeem Wallace,St. Andrew Tech,54.78q,,0.0,,,,,
Boys,Class 1,400 Meter Hurdles,Preliminaries,4,Nicquaine Henry,Calabar High,58.41,,0.0,,,,,
Boys,Class 1,400 Meter Hurdles,Preliminaries,5,Kimani Lindo,Wolmer's Boys School,58.47,,0.0,,,,,
Boys,Class 1,400 Meter Hurdles,Preliminaries,--,Armanie Rhule,Jonathan Grant High,DNF,,0.0,,,,,
Boys,Class 1,400 Meter Hurdles,Preliminaries,1,Malik James-king,Calabar High,52.30Q,,0.0,,,,,
Boys,Class 1,400 Meter Hurdles,Preliminaries,2,Dashinelle Dyer,Steths,53.53Q,,0.0,,,,,
Boys,Class 1,400 Meter Hurdles,Preliminaries,3,Rasheed Samuels,Kingston College,55.13,,0.0,,,,,
Boys,Class 1,400 Meter Hurdles,Preliminaries,4,Lenroy Grossett,Seaforth High,56.66,,0.0,,,,,
Boys,Class 1,400 Meter Hurdles,Preliminaries,5,Oshane Jackson,Buff Bay High,56.76,,0.0,,,,,
Boys,Class 1,400 Meter Hurdles,Preliminaries,--,Jeremy Farr,Wolmer's Boys School,FS,,0.0,,,,,
Boys,Class 1,400 Meter Hurdles,Preliminaries,1,Jauavney James,Steths,51.89Q,,0.0,,,,,
Boys,Class 1,400 Meter Hurdles,Preliminaries,2,Phillip Lemonios,Jamaica College,52.08Q,,0.0,,,,,
Boys,Class 1,400 Meter Hurdles,Preliminaries,3,Javed Jones,B. B. Coke High,54.48q,,0.0,,,,,
Boys,Class 1,400 Meter Hurdles,Preliminaries,4,Kenroy Ellis,Kingston College,58.35,,0.0,,,,,
Boys,Class 1,400 Meter Hurdles,Preliminaries,5,Devin Sterling,Cornwall College,1:01.69,,0.0,,,,,
Boys,Class 1,400 Meter Hurdles,Preliminaries,6,Paul Lawrence,Green Island High,1:01.99,,0.0,,,,,
Boys,Class 1,400 Meter Hurdles,Preliminaries,7,Dario Laing,Charlemont High,1:04.55,,0.0,,,,,
Boys,Class 1,400 Meter Hurdles,Preliminaries,--,Brithton Senior,Rusea's High,DNF,,0.0,,,,,
Boys,Open,Discus Throw Decathlon,Finals,1,Devar Clayton,Petersfield High,46.90mR,,0.0,,,,,
Boys,Open,Discus Throw Decathlon,Finals,2,Delroy Millwood,Morant Bay High,38.99m,,0.0,,,,,
Boys,Open,Discus Throw Decathlon,Finals,3,Brandon Mclaren,Rusea's High,38.14m,,0.0,,,,,
Boys,Open,Discus Throw Decathlon,Finals,4,Donovan Thames,Kingston College,36.55m,,0.0,,,,,
Boys,Open,Discus Throw Decathlon,Finals,5,Jahvari Richards,Buff Bay High,34.13m,,0.0,,,,,
Boys,Open,Discus Throw Decathlon,Finals,6,Stevin Brown,Muschett High,32.71m,,0.0,,,,,
Boys,Open,Discus Throw Decathlon,Finals,7,Shamar Morrison,Excelsior High,31.76m,,0.0,,,,,
Boys,Open,Discus Throw Decathlon,Finals,8,Wikenson Fenelon,Jamaica College,30.12m,,0.0,,,,,
Boys,Open,Discus Throw Decathlon,Finals,9,Ricardo Smith,Calabar High,29.56m,,0.0,,,,,
Boys,Open,Discus Throw Decathlon,Finals,10,David Edmondson,Wolmer's Boys School,27.35m,,0.0,,,,,
Boys,Open,Discus Throw Decathlon,Finals,11,Nicholas Stanisclaus,Edwin Allen High,26.67m,,0.0,,,,,
Boys,Open,Discus Throw Decathlon,Finals,12,Timmarley Simpson,Mona High,23.66m,,0.0,,,,,
Boys,Open,Discus Throw Decathlon,Finals,13,Chevoy Riddle,St. James High,23.43m,,0.0,,,,,
Boys,Open,Discus Throw Decathlon,Finals,14,Winston Harrison,Steths,22.73m,,0.0,,,,,
Boys,Open,Discus Throw Decathlon,Finals,15,Cecil Coley,Aberdeen,21.55m,,0.0,,,,,
Boys,Open,Discus Throw Decathlon,Finals,16,Orlando Chambers,Merlene Ottey High,20.14m,,0.0,,,,,
Boys,Open,Discus Throw Decathlon,Finals,--,Peter Duffus,Tacius Golding High,FOUL,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,1,Kerrica Hill,Hydel High,12.52Q,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,2,Anne-lie Waite,Spaldings High,12.59q,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,3,Rasheika Byfield,Lacovia High,12.80q,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,4,Sariah Bedward,Excelsior High,13.01q,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,5,Jodine Pinnock,Belair High,13.37,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,6,Khaelia Bailey,Camperdown High,13.40,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,7,Abigail Nembhard,St. Andrew,13.51,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,1,Tonie-ann Forbes,Edwin Allen High,12.70Q,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,2,Carlene Temple,Spaldings High,12.91q,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,3,Dayjonique Cato,Port Antonio High,12.93q,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,4,Jhenelle Jones,Steths,12.97q,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,5,Gabriella Clarke,Ardenne High,13.05,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,6,Alliyah Salmon,Camperdown High,13.26,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,7,Crystal Chambers,Rusea's High,13.65,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,1,Alana Reid,Hydel High,12.24Q,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,2,Samoi Russell,Immaculate Conception High,12.63q,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,3,Shatrikia Brown,Charlemont High,13.11,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,4,Toniquee Evans,Alpha,13.16,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,5,Nashira Marsh,Tacky High,13.21,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,6,Anurika Sinclair,Bog Walk High,13.63,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,7,Beauty James,Grange Hill High,13.77,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,1,Sharia Tomlin,St. Mary High,12.96Q,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,2,Dayjhuna Campbell,Steths,13.20,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,3,Shameika Williams,The Queens School,13.40,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,4,Asheika Palmer,Petersfield High,13.49,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,5,Tamoy Osbourne,Albert Town High,13.54,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,6,Iyana Rowe,Maggotty High,13.71,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,1,Shanise Ellis,Manchester High,12.48Q,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,2,Akeelia Allen,Irwin High,13.07,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,3,Saneki Grant,Green Island High,13.09,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,4,Tanique Taylor,Vere Technical High,13.11,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,5,Kerlene Brown,Seaforth High,13.12,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,6,Daijha Green,Alpha,13.35,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,7,Dajanique Ferguson,Old Harbour High,13.72,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,1,Ma-avian Williams,Excelsior High,12.78Q,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,2,Onica Wint,Titchfield High,12.81q,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,3,Kelly Richards,St. Catherine High,13.55,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,4,Britania Cowans,Ardenne High,13.61,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,5,Nordean Davis,Maggotty High,13.71,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,6,Dena Whynter,Spot Valley High,13.90,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,7,Jahzara Josephs,Campion College,14.26,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,8,L'Shaun Tapper,Bridgeport High,14.99,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,1,Mickaila Haisley,Immaculate Conception High,12.88Q,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,2,Anastacia Grant,Morant Bay High,12.94q,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,3,Rayanna James,Mannings High,13.16,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,4,Karena Gayle,Montego Bay High,13.24,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,5,Saneka Grant,Green Island High,13.31,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,6,Denee Charles,Campion College,13.52,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,7,Lockeisha Wright,Herbert Morrison,13.54,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,8,Tamoy Stanbury,Charlemont High,13.57,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,1,Alyshia Phipps,Wolmer's Girls School,12.80Q,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,2,Asanneya Tomlin,St. Jago High,12.86q,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,3,Kayon Kelly,Rusea's High,13.36,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,4,Abigail Martin,Merl Grove High,13.42,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,5,Timera Thompson,Tacius Golding High,13.64,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,6,Anecia Campbell,Guys Hill High,13.65,,0.0,,,,,
Girls,Class 4,100 Meter Dash,Preliminaries,7,Kamaria Knight,St. Catherine High,14.12,,0.0,,,,,
